-0.175066	-0.147641	-0.127951	0.456687	0.456687	-0.140184	-0.139935	-0.150812	-0.150812	-0.150812	0.276700	-0.738700	0.360200	0.415100	0.875400	1.662800	-1.268500	-0.080400	0.670000	0.694900	1.334100	-0.585100	-0.239500	-2.076600	-0.556400	2.282800	0.012300	0.146700	0.670000	-1.066500	-1.070300	0.501100	-0.776000	0.331800	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	-1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000
3.147179	3.793565	3.847689	0.559187	0.559187	4.060713	3.814850	3.887036	3.887036	3.887036	-1.050700	-0.806100	0.788300	0.358200	0.217100	-0.063100	-1.539700	0.185900	-0.893500	-0.169600	0.614600	-0.347100	0.064700	-1.245900	1.024600	1.005300	-0.030000	-1.938800	1.415600	-0.832600	2.342100	1.457800	-0.441000	-0.101700	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	1.000000
-0.791383	-0.880727	-0.867441	-0.465812	-0.465812	-0.921573	-0.875546	-0.901873	-0.901873	-0.901873	1.188000	-1.333600	-0.531200	-1.401600	1.344500	1.693500	-0.031300	1.298600	2.433600	0.002000	0.785000	1.615300	0.373500	-0.822300	-0.136700	1.170900	0.350000	-0.860400	1.388700	1.455800	-0.539300	-0.469900	0.093000	-0.550400	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	0.000000	1.000000	-1.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	-1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	-1.000000	-1.000000	-1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-1.000000	1.000000
1.154419	1.433728	1.467235	-1.640168	-1.640168	1.545384	1.446883	1.469334	1.469334	1.469334	-1.435000	1.531300	-0.860900	1.689100	-0.859800	-1.334300	-0.930300	0.186000	-1.341600	0.823900	-1.508000	-3.215500	1.196400	-0.474400	-1.137500	-2.303900	0.931400	0.101800	-2.011600	-0.355100	0.237100	-0.158400	-0.295400	0.415600	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	1.000000
0.045048	0.114175	0.136153	-1.095454	-1.095454	0.138884	0.122784	0.117424	0.117424	0.117424	0.412900	-1.234200	-0.762400	0.148800	0.363700	-0.580100	-0.840300	0.974700	-1.016900	0.888700	0.768500	1.439800	-0.602300	-0.128700	-1.162900	0.050200	2.124500	-0.821200	-0.075800	-0.374800	0.133900	-0.202200	3.063000	-1.571900	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.104629	-0.063860	-0.043437	-1.862739	-1.862739	-0.050882	-0.055865	-0.064976	-0.064976	-0.064976	0.497700	-1.151700	-1.090500	-0.724500	0.041800	1.930100	0.192400	1.506800	0.737100	-0.857500	-0.335400	1.348600	-0.642500	0.792000	0.094600	0.004300	-0.182500	-0.418000	0.449500	1.802100	-1.909600	-1.333100	-0.948800	-1.406000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	-1.000000	-1.000000	0.000000	-1.000000	1.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	1.000000	-1.000000	-1.000000	1.000000	-1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
-0.142782	-0.109242	-0.089215	0.275116	0.275116	-0.099254	-0.101403	-0.111471	-0.111471	-0.111471	-0.986700	-0.477700	1.963200	0.218900	-2.110100	-0.367700	0.529600	1.933800	0.488300	0.882600	-0.566200	-0.683700	-0.236500	0.748800	0.822800	-1.653600	-0.758300	0.516100	-0.233100	0.930700	0.674700	-0.033400	0.190500	-0.812200	0.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000
0.012765	0.075775	0.097418	0.034973	0.034973	0.097954	0.084252	0.078083	0.078083	0.078083	0.105600	0.913300	-0.111900	3.823100	-0.661200	0.483500	0.357800	3.119700	0.731700	0.064200	-0.641900	1.241700	4.316800	-0.170600	-0.058400	-0.899700	1.350300	-0.663200	0.055800	-0.228400	-1.820100	-1.128500	1.662800	-0.352100	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.156572	0.246828	0.269966	-0.202241	-0.202241	0.280278	0.255894	0.253331	0.253331	0.253331	-0.660100	0.666400	-0.538400	0.990500	1.468200	-0.291200	0.774900	-0.292500	-0.417600	0.383700	0.111600	-1.314300	-0.319600	-0.880400	-0.937100	-0.369500	0.236800	-0.230500	-0.061700	0.964500	-0.180900	-0.792200	-1.123400	0.485700	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	-1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.749604	1.681581	1.717253	0.228259	0.228259	1.809568	1.695590	1.723264	1.723264	1.723264	-0.641000	0.451100	0.313000	0.621400	3.059100	0.257300	0.453800	0.932900	0.929700	0.550200	0.171800	-0.513700	-0.256300	-0.037600	0.590900	-0.372200	-0.833400	-0.613400	0.755700	0.897400	-0.359000	1.110000	-0.829400	-0.367500	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.110499	-0.070842	-0.050480	1.390901	1.390901	-0.058324	-0.062871	-0.072129	-0.072129	-0.072129	-0.945600	-0.000600	-0.167500	-0.528100	1.027000	-0.288800	-1.211000	0.181600	-2.458000	-0.696100	-0.338500	0.641900	-1.665500	-1.049600	0.231600	0.480000	-0.015900	-0.570800	-0.205500	1.952500	0.400800	0.950300	-1.735900	-0.045800	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	-1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.000000
-0.926386	-1.079707	-1.068159	-0.322312	-0.322312	-1.133664	-1.075211	-1.105732	-1.105732	-1.105732	0.361800	3.090600	-0.137200	1.519300	1.176700	-0.208500	-0.670400	-0.035900	-1.282900	2.026500	-0.489900	-0.284800	1.931300	-1.505400	-0.512700	-1.231900	0.341200	0.587800	-0.611900	-1.369800	-0.541500	-0.718400	0.351300	2.293000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000
-0.142782	-0.109242	-0.089215	1.382115	1.382115	-0.099254	-0.101403	-0.111471	-0.111471	-0.111471	-0.894700	-0.586600	0.194500	-0.098500	0.212500	1.250700	0.808600	-0.743600	1.587900	-0.336700	0.433200	0.570900	-0.672100	0.516900	0.584200	1.116500	-0.524200	1.199700	0.489600	2.145100	-0.246000	-0.245500	-1.393500	1.305900	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.626147	0.805370	0.833387	-0.014812	-0.014812	0.875622	0.816360	0.825568	0.825568	0.825568	-0.596300	0.674600	-0.384900	0.239200	-0.829300	-1.415100	1.303000	-0.178000	0.142300	-0.322600	-0.301000	-1.958200	0.202900	-1.027400	-0.078500	-1.356100	0.302500	0.525900	-1.056300	1.360600	-1.259200	-0.490700	-0.034300	-0.089800	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.255088	-1.432286	-1.423819	2.328043	2.328043	-1.509475	-1.429005	-1.466957	-1.466957	-1.466957	1.933900	1.033000	-0.885700	-1.436500	-0.016600	0.652200	-0.581300	1.020000	-0.224500	0.354500	-1.483700	0.686100	1.730400	-0.190700	-0.450000	0.071700	-0.394600	-1.011600	0.053400	0.840200	-0.521400	-0.341900	0.272600	-0.890500	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.954850	1.196348	1.227781	0.819830	0.819830	1.292363	1.208686	1.226133	1.226133	1.226133	-1.033100	0.517500	-0.801800	0.536700	-0.838900	-1.399600	0.485600	-0.989900	-0.433500	0.511600	0.337500	-1.895400	1.990900	-1.201300	-1.340500	-0.826700	-0.081000	0.809000	-1.396900	-1.006200	-0.819400	-0.505100	1.096000	1.122700	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.060607	-0.011497	0.009383	0.594330	0.594330	0.004931	-0.003321	-0.011329	-0.011329	-0.011329	-0.289400	0.249700	1.294700	0.824700	0.089900	-0.565600	-0.544600	-0.081300	-0.624300	1.060100	-0.817300	0.505200	-0.219900	0.858000	0.971800	1.090700	0.857700	1.791400	-0.647300	-0.507200	1.087300	0.723800	1.368100	2.206800	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000
-0.186805	-0.161605	-0.142036	-0.108527	-0.108527	-0.155067	-0.153946	-0.165118	-0.165118	-0.165118	1.395300	0.709500	-1.090500	1.248200	-0.226800	-1.765500	0.638200	-0.022300	0.661100	0.660500	1.493400	0.545900	0.598900	0.017800	-0.826000	0.175500	-0.117400	-0.059200	-0.490600	-0.518400	-1.627400	-1.206300	0.214100	0.467000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	0.000000	1.000000	0.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	0.000000	-1.000000	-1.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
